# Onda Corporation
# Hydrophone Calibration Data
# 
Calibration_DATE	17-Nov-2015
# 
# Hydrophone description
HYD_MFG	ONDA
HYD_MODEL	HGL
HYD_APERTURE_NOM_UM	0200
HYD_SN	1765
HYD_POLARITY	Positive
# 
# External preamplifier description
AMP_MFG	NONE
AMP_MODEL	NONE
AMP_SN	NONE
AMP_GAIN_NOM_DB	NONE
AMP_BW_MHZ	NONE
AMP_OUTPUT_IMP_NOM_OHMS	NONE
# 
# Cable/adaptor between hydrophone and preamplifier
CA_BWT_HYD_AMP	NONE 
# 
# Environment
ELECTRICAL_LOAD	OpenCircuit
WATER_TEMP_DEGC	23.5
WATER_RESISTIVITY_MOHMS-CM	3.5
#
# Calibration data
# Freq(MHz) Sens(dB re. 1V/uPa) Sens(V/Pa) Sens(V^2cm^2/W) Cap(pF)
#
DATA_FIELDS	5
DATA_FIELD	FREQ_MHz
DATA_FIELD	SENS_DB
DATA_FIELD	SENS_VPERPA
DATA_FIELD	SENS_V2CM2PERW
DATA_FIELD	CAP_PF
# End of file header
HEADER_END	0
 9.950	 -266.33	  4.822E-008	3.488E-005	      9.211
10.000	 -266.44	  4.766E-008	3.408E-005	      9.209
10.050	 -266.55	  4.703E-008	3.318E-005	      9.206
10.100	 -266.70	  4.624E-008	3.208E-005	      9.204
10.150	 -266.82	  4.560E-008	3.119E-005	      9.201
10.200	 -266.91	  4.511E-008	3.053E-005	      9.199
10.250	 -266.99	  4.474E-008	3.002E-005	      9.196
10.300	 -267.05	  4.441E-008	2.958E-005	      9.193
10.350	 -267.13	  4.401E-008	2.906E-005	      9.191
10.400	 -267.24	  4.347E-008	2.834E-005	      9.188
10.450	 -267.36	  4.288E-008	2.758E-005	      9.186
10.500	 -267.48	  4.228E-008	2.681E-005	      9.183
10.550	 -267.59	  4.175E-008	2.614E-005	      9.181
10.600	 -267.62	  4.158E-008	2.593E-005	      9.178
10.650	 -267.62	  4.159E-008	2.595E-005	      9.176
10.700	 -267.63	  4.155E-008	2.590E-005	      9.173
10.750	 -267.60	  4.168E-008	2.605E-005	      9.170
10.800	 -267.54	  4.197E-008	2.642E-005	      9.168
10.850	 -267.46	  4.236E-008	2.692E-005	      9.165
10.900	 -267.38	  4.277E-008	2.744E-005	      9.163
10.950	 -267.27	  4.331E-008	2.814E-005	      9.160
11.000	 -267.11	  4.413E-008	2.921E-005	      9.158
11.050	 -266.98	  4.478E-008	3.008E-005	      9.155
11.100	 -266.90	  4.519E-008	3.063E-005	      9.153
11.150	 -266.84	  4.552E-008	3.108E-005	      9.150
11.200	 -266.73	  4.608E-008	3.185E-005	      9.148
11.250	 -266.60	  4.677E-008	3.281E-005	      9.145
11.300	 -266.55	  4.706E-008	3.321E-005	      9.143
11.350	 -266.51	  4.728E-008	3.353E-005	      9.140
11.400	 -266.44	  4.762E-008	3.402E-005	      9.137
11.450	 -266.40	  4.785E-008	3.435E-005	      9.135
11.500	 -266.36	  4.809E-008	3.470E-005	      9.132
11.550	 -266.28	  4.853E-008	3.533E-005	      9.130
11.600	 -266.23	  4.883E-008	3.576E-005	      9.127
11.650	 -266.16	  4.923E-008	3.635E-005	      9.125
11.700	 -266.07	  4.974E-008	3.711E-005	      9.122
11.750	 -266.02	  5.001E-008	3.751E-005	      9.120
11.800	 -265.88	  5.079E-008	3.869E-005	      9.117
11.850	 -265.73	  5.167E-008	4.005E-005	      9.114
11.900	 -265.65	  5.216E-008	4.082E-005	      9.112
11.950	 -265.56	  5.270E-008	4.165E-005	      9.109
12.000	 -265.53	  5.290E-008	4.198E-005	      9.107
12.050	 -265.50	  5.311E-008	4.231E-005	      9.104
12.100	 -265.41	  5.363E-008	4.315E-005	      9.102
12.150	 -265.35	  5.400E-008	4.374E-005	      9.099
12.200	 -265.26	  5.460E-008	4.473E-005	      9.096
12.250	 -265.20	  5.493E-008	4.525E-005	      9.094
12.300	 -265.21	  5.488E-008	4.517E-005	      9.091
12.350	 -265.22	  5.483E-008	4.509E-005	      9.089
12.400	 -265.19	  5.499E-008	4.536E-005	      9.086
12.450	 -265.21	  5.490E-008	4.520E-005	      9.083
12.500	 -265.15	  5.528E-008	4.584E-005	      9.081
12.550	 -265.08	  5.573E-008	4.660E-005	      9.078
12.600	 -265.02	  5.613E-008	4.726E-005	      9.076
12.650	 -264.97	  5.641E-008	4.773E-005	      9.073
12.700	 -264.92	  5.678E-008	4.836E-005	      9.070
12.750	 -264.93	  5.672E-008	4.826E-005	      9.068
12.800	 -264.92	  5.677E-008	4.835E-005	      9.065
12.850	 -264.84	  5.727E-008	4.920E-005	      9.063
12.900	 -264.84	  5.731E-008	4.926E-005	      9.060
12.950	 -264.88	  5.702E-008	4.877E-005	      9.057
13.000	 -264.90	  5.691E-008	4.858E-005	      9.055
13.050	 -264.90	  5.691E-008	4.859E-005	      9.052
13.100	 -264.90	  5.688E-008	4.854E-005	      9.049
13.150	 -264.91	  5.683E-008	4.845E-005	      9.047
13.200	 -264.97	  5.641E-008	4.773E-005	      9.044
13.250	 -265.04	  5.600E-008	4.704E-005	      9.042
13.300	 -265.07	  5.579E-008	4.670E-005	      9.039
13.350	 -265.08	  5.569E-008	4.652E-005	      9.036
13.400	 -265.07	  5.580E-008	4.671E-005	      9.034
13.450	 -265.05	  5.591E-008	4.688E-005	      9.031
13.500	 -265.11	  5.550E-008	4.620E-005	      9.028
13.550	 -265.14	  5.534E-008	4.593E-005	      9.026
13.600	 -265.20	  5.498E-008	4.534E-005	      9.023
13.650	 -265.30	  5.433E-008	4.428E-005	      9.020
13.700	 -265.31	  5.423E-008	4.412E-005	      9.018
13.750	 -265.35	  5.402E-008	4.378E-005	      9.015
13.800	 -265.47	  5.327E-008	4.256E-005	      9.012
13.850	 -265.56	  5.273E-008	4.171E-005	      9.010
13.900	 -265.49	  5.315E-008	4.237E-005	      9.007
13.950	 -265.44	  5.345E-008	4.285E-005	      9.004
14.000	 -265.45	  5.340E-008	4.277E-005	      9.002
14.050	 -265.49	  5.316E-008	4.238E-005	      8.999
14.100	 -265.51	  5.305E-008	4.222E-005	      8.996
14.150	 -265.54	  5.285E-008	4.190E-005	      8.994
14.200	 -265.59	  5.253E-008	4.139E-005	      8.991
14.250	 -265.57	  5.264E-008	4.157E-005	      8.988
14.300	 -265.60	  5.249E-008	4.133E-005	      8.986
14.350	 -265.66	  5.213E-008	4.077E-005	      8.983
14.400	 -265.66	  5.211E-008	4.073E-005	      8.980
14.450	 -265.71	  5.181E-008	4.026E-005	      8.978
14.500	 -265.75	  5.160E-008	3.994E-005	      8.975
14.550	 -265.72	  5.179E-008	4.023E-005	      8.972
14.600	 -265.69	  5.192E-008	4.044E-005	      8.970
14.650	 -265.68	  5.197E-008	4.052E-005	      8.967
14.700	 -265.66	  5.212E-008	4.075E-005	      8.964
14.750	 -265.69	  5.195E-008	4.049E-005	      8.962
14.800	 -265.64	  5.226E-008	4.097E-005	      8.959
14.850	 -265.64	  5.223E-008	4.091E-005	      8.956
